COD_MUN_O,Area_muni,Suitability,Episode,Months_episode,Biome,Cases,Pop,R_SPAT_EBS10k,LEBS_by_month10k
410480,2094.555,100,La Nina 2010-2011,10,Atlantic Forest,0,289340,0,0
521250,3972.979,100,0Neutral 2012-2014,25,Cerrado,0,191139,0,0
354580,272.161,100,0Neutral 2012-2014,25,Atlantic Forest,0,189233,0,0
355410,618.722,100,La Nina 2010-2011,10,Atlantic Forest,0,281336,0,0
15001,118.627,100,0Neutral 2012-2014,25,Andean,0,184820,0,0
330340,927.899,100,0Neutral 2012-2014,25,Atlantic Forest,0,184460,0,0
352690,580.873,100,La Nina 2010-2011,10,Atlantic Forest,0,278093,0,0
351570,29.448,100,0Neutral 2012-2014,25,Atlantic Forest,0,182544,0,0
520025,194.137,100,0Neutral 2012-2014,25,Cerrado,0,182526,0,0
330045,79.195,100,El Nino 2015-2016,10,Atlantic Forest,0,494141,0,0
355250,205.024,100,La Nina 2010-2011,10,Atlantic Forest,0,265074,0,0
68307,496.102,100,0Neutral 2012-2014,25,Andean,0,175457,0,0
431690,1776.415,100,La Nina 2010-2011,10,Pampa,0,262369,0,0
431690,1776.415,100,La Nina 2010-2011,10,Atlantic Forest,0,262369,0,0
68276,100.201,100,La Nina 2010-2011,10,Andean,0,262165,0,0
430510,1644.978,100,El Nino 2015-2016,10,Atlantic Forest,0,479236,0,0
312980,73.08,100,0Neutral 2012-2014,25,Atlantic Forest,0,171932,0.169299,0.00677196
330580,771.582,100,0Neutral 2012-2014,25,Atlantic Forest,0,171482,0,0
330630,177.803,100,La Nina 2010-2011,10,Atlantic Forest,0,259012,0,0
330285,41.413,100,0Neutral 2012-2014,25,Atlantic Forest,0,170473,0.00117251,4.69E-05
430920,463.274,100,La Nina 2010-2011,10,Pampa,0,257428,0,0
430920,463.274,100,La Nina 2010-2011,10,Atlantic Forest,0,257428,0,0
410830,623.934,100,La Nina 2010-2011,10,Atlantic Forest,0,255900,0,0
510840,942.874,100,La Nina 2010-2011,10,Cerrado,0,255449,0,0
510840,942.874,100,La Nina 2010-2011,10,Pantanal,0,255449,0,0
170210,4001.521,100,0Neutral 2012-2014,25,Amazon,0,167176,0.00573152,0.000229261
170210,4001.521,100,0Neutral 2012-2014,25,Cerrado,0,167176,0.00573152,0.000229261
330510,35.348,100,El Nino 2015-2016,10,Atlantic Forest,0,460541,0.00230686,0.000230686
351630,49.238,100,0Neutral 2012-2014,25,Atlantic Forest,0,166505,0,0
352940,61.324,100,El Nino 2015-2016,10,Atlantic Forest,0,457696,0,0
352390,639.343,100,0Neutral 2012-2014,25,Atlantic Forest,0,165511,0,0
355280,20.013,100,La Nina 2010-2011,10,Atlantic Forest,0,248127,0,0
315180,543.334,100,0Neutral 2012-2014,25,Atlantic Forest,0,162379,0,0
23001,3049.375,100,El Nino 2015-2016,10,Caribe,0,447716,0,0
354980,431.701,100,El Nino 2015-2016,10,Atlantic Forest,0,446649,0,0
291800,2963.063,100,0Neutral 2012-2014,25,Caatinga,0,161150,0.00415473,0.000166189
350570,66.455,100,La Nina 2010-2011,10,Atlantic Forest,0,243242,0,0
355240,152.882,100,La Nina 2010-2011,10,Atlantic Forest,0,242960,0,0
351500,70.319,100,La Nina 2010-2011,10,Atlantic Forest,0,242730,0,0
313130,165.706,100,La Nina 2010-2011,10,Atlantic Forest,0,241539,0,0
350760,511.801,100,0Neutral 2012-2014,25,Atlantic Forest,0,158856,0,0
330320,20.681,100,0Neutral 2012-2014,25,Atlantic Forest,0,158299,0.00138061,5.52E-05
431340,223.78,100,La Nina 2010-2011,10,Pampa,0,239151,0,0
431340,223.78,100,La Nina 2010-2011,10,Atlantic Forest,0,239151,0,0
150420,15053.518,100,La Nina 2010-2011,10,Amazon,0,238708,0,0
354880,15.57,100,0Neutral 2012-2014,25,Atlantic Forest,0,157205,0,0
293135,1151.533,100,0Neutral 2012-2014,25,Atlantic Forest,0,155659,0,0
352230,1787.889,100,0Neutral 2012-2014,25,Cerrado,0,155436,0,0
352230,1787.889,100,0Neutral 2012-2014,25,Atlantic Forest,0,155436,0,0
260345,47.071,100,0Neutral 2012-2014,25,Atlantic Forest,0,152840,0,0
290320,7901.831,100,0Neutral 2012-2014,25,Cerrado,0,152208,0.00702819,0.000281128
290320,7901.831,100,0Neutral 2012-2014,25,Caatinga,0,152208,0.00702819,0.000281128
330250,394.642,100,La Nina 2010-2011,10,Atlantic Forest,0,228972,0,0
351380,30.554,100,El Nino 2015-2016,10,Atlantic Forest,0,415180,0,0
522185,59.648,100,0Neutral 2012-2014,25,Cerrado,0,150005,0,0
354890,1138.5,100,La Nina 2010-2011,10,Cerrado,0,224173,0,0
354890,1138.5,100,La Nina 2010-2011,10,Atlantic Forest,0,224173,0,0
314800,3199.8,100,0Neutral 2012-2014,25,Cerrado,0,147614,0,0
352590,431.135,100,El Nino 2015-2016,10,Atlantic Forest,0,405740,0,0
353070,813.8,100,0Neutral 2012-2014,25,Cerrado,0,146114,0,0
353070,813.8,100,0Neutral 2012-2014,25,Atlantic Forest,0,146114,0,0
330190,421.927,100,La Nina 2010-2011,10,Atlantic Forest,0,220352,0,0
411520,485.287,100,El Nino 2015-2016,10,Atlantic Forest,0,403063,0,0
351640,134.159,100,0Neutral 2012-2014,25,Atlantic Forest,0,143817,0,0
352900,1167.771,100,La Nina 2010-2011,10,Cerrado,0,218229,0.00273839,0.000273839
352900,1167.771,100,La Nina 2010-2011,10,Atlantic Forest,0,218229,0.00273839,0.000273839
270030,354.979,100,La Nina 2010-2011,10,Caatinga,0,216108,0,0
312230,708.673,100,La Nina 2010-2011,10,Cerrado,0,215247,0,0
312230,708.673,100,La Nina 2010-2011,10,Atlantic Forest,0,215247,0,0
330414,77.468,100,0Neutral 2012-2014,25,Atlantic Forest,0,142709,0,0
351060,34.411,100,El Nino 2015-2016,10,Atlantic Forest,0,394465,0,0
353870,1375.693,100,El Nino 2015-2016,10,Cerrado,0,394419,0,0
353870,1375.693,100,El Nino 2015-2016,10,Atlantic Forest,0,394419,0,0
410580,194.141,100,La Nina 2010-2011,10,Atlantic Forest,0,215242,0,0
431870,101.903,100,La Nina 2010-2011,10,Pampa,0,215664,0,0
431870,101.903,100,La Nina 2010-2011,10,Atlantic Forest,0,215664,0,0
315250,543.682,100,0Neutral 2012-2014,25,Atlantic Forest,0,142073,0,0
352530,687.701,100,0Neutral 2012-2014,25,Cerrado,0,141703,0,0
352530,687.701,100,0Neutral 2012-2014,25,Atlantic Forest,0,141703,0,0
230765,106.25,100,La Nina 2010-2011,10,Caatinga,0,211267,0.252586,0.0252586
316860,3243.781,100,0Neutral 2012-2014,25,Atlantic Forest,0,140567,0.0205041,0.000820164
350160,133.402,100,La Nina 2010-2011,10,Atlantic Forest,0,212791,0,0
352440,460.65,100,La Nina 2010-2011,10,Atlantic Forest,0,212744,0,0
320130,281.115,100,El Nino 2015-2016,10,Atlantic Forest,0,384621,0,0
350320,1002.94,100,La Nina 2010-2011,10,Cerrado,0,210673,0,0
350320,1002.94,100,La Nina 2010-2011,10,Atlantic Forest,0,210673,0,0
354140,562.008,100,La Nina 2010-2011,10,Atlantic Forest,0,209025,0,0
350750,1482.481,100,0Neutral 2012-2014,25,Cerrado,0,137899,0,0
350750,1482.481,100,0Neutral 2012-2014,25,Atlantic Forest,0,137899,0,0
432000,58.646,100,0Neutral 2012-2014,25,Pampa,0,137750,0,0
432000,58.646,100,0Neutral 2012-2014,25,Atlantic Forest,0,137750,0,0
260600,459.414,100,0Neutral 2012-2014,25,Caatinga,0,136057,0,0
291480,402.069,100,La Nina 2010-2011,10,Atlantic Forest,0,205286,0,0
350410,477.33,100,0Neutral 2012-2014,25,Atlantic Forest,0,135895,0,0
351300,324.013,100,La Nina 2010-2011,10,Atlantic Forest,0,205154,0,0
352050,312.913,100,La Nina 2010-2011,10,Atlantic Forest,0,205808,0,0
261640,336.179,100,0Neutral 2012-2014,25,Atlantic Forest,0,134871,0.0292707,0.001170828
310560,758.759,100,0Neutral 2012-2014,25,Atlantic Forest,0,133972,0,0
352250,82.715,100,La Nina 2010-2011,10,Atlantic Forest,0,203712,0,0
315670,303.071,100,0Neutral 2012-2014,25,Cerrado,0,133528,0.187186,0.00748744
315670,303.071,100,0Neutral 2012-2014,25,Atlantic Forest,0,133528,0.187186,0.00748744
25290,207.459,100,0Neutral 2012-2014,25,Andean,0,131914,0,0
291840,6467.846,100,La Nina 2010-2011,10,Caatinga,0,199761,0.0328419,0.00328419
293070,203.659,100,0Neutral 2012-2014,25,Atlantic Forest,0,131630,0.0081768,0.000327072
510760,4711.182,100,La Nina 2010-2011,10,Cerrado,0,198950,0,0
317070,396.084,100,0Neutral 2012-2014,25,Atlantic Forest,0,131269,0,0
500370,4088.595,100,La Nina 2010-2011,10,Cerrado,0,198422,0,0
500370,4088.595,100,La Nina 2010-2011,10,Atlantic Forest,0,198422,0,0
351907,62.441,100,La Nina 2010-2011,10,Atlantic Forest,0,195776,0,0
410140,556.563,100,0Neutral 2012-2014,25,Atlantic Forest,0,129265,0,0
430060,70.682,100,La Nina 2010-2011,10,Pampa,0,196572,0,0
432240,5693.534,100,0Neutral 2012-2014,25,Pampa,0,129580,0,0
352310,82.997,100,El Nino 2015-2016,10,Atlantic Forest,0,356774,0,0
420460,236.159,100,La Nina 2010-2011,10,Atlantic Forest,0,193989,0,0
350330,644.92,100,0Neutral 2012-2014,25,Cerrado,0,127661,0,0
350330,644.92,100,0Neutral 2012-2014,25,Atlantic Forest,0,127661,0,0
66170,69.732,100,La Nina 2010-2011,10,Andean,0,191073,0,0
260410,917.212,100,El Nino 2015-2016,10,Caatinga,0,351686,0,0
320120,872.028,100,La Nina 2010-2011,10,Atlantic Forest,0,191042,0,0
351350,142.278,100,0Neutral 2012-2014,25,Atlantic Forest,0,126105,0,0
411915,61.706,100,0Neutral 2012-2014,25,Atlantic Forest,0,125808,0,0
293330,3701.524,100,El Nino 2015-2016,10,Caatinga,0,346069,0,0
311830,370.276,100,0Neutral 2012-2014,25,Atlantic Forest,0,124370,0,0
430310,43.983,100,0Neutral 2012-2014,25,Pampa,0,125246,0,0
431680,733.979,100,0Neutral 2012-2014,25,Pampa,0,125353,0,0
431680,733.979,100,0Neutral 2012-2014,25,Atlantic Forest,0,125353,0,0
351620,604.82,100,El Nino 2015-2016,10,Cerrado,0,344704,0,0
351620,604.82,100,El Nino 2015-2016,10,Atlantic Forest,0,344704,0,0
354390,498.52,100,La Nina 2010-2011,10,Cerrado,0,187638,0,0
354390,498.52,100,La Nina 2010-2011,10,Atlantic Forest,0,187638,0,0
354730,179.602,100,0Neutral 2012-2014,25,Atlantic Forest,0,123825,0,0
420420,620.132,100,La Nina 2010-2011,10,Atlantic Forest,0,186337,0,0
430460,130.921,100,El Nino 2015-2016,10,Pampa,0,342634,0,0
431410,778.901,100,La Nina 2010-2011,10,Atlantic Forest,0,186083,0,0
320150,1427.128,100,0Neutral 2012-2014,25,Atlantic Forest,0,121670,0,0
430160,4095.675,100,0Neutral 2012-2014,25,Pampa,0,121500,0,0
210330,4363.849,100,0Neutral 2012-2014,25,Cerrado,0,119962,0.0804101,0.003216404
330340,927.899,100,La Nina 2010-2011,10,Atlantic Forest,0,182748,0,0
350280,1187.256,100,La Nina 2010-2011,10,Atlantic Forest,0,182526,0.0408146,0.00408146
8433,103.537,100,0Neutral 2012-2014,25,Caribe,0,119289,0,0
354330,99.3,100,0Neutral 2012-2014,25,Atlantic Forest,0,119644,0,0
354580,272.161,100,La Nina 2010-2011,10,Atlantic Forest,0,180772,0,0
292400,1548.534,100,0Neutral 2012-2014,25,Caatinga,0,118323,0,0
350550,1569.959,100,0Neutral 2012-2014,25,Cerrado,0,118521,0,0
350550,1569.959,100,0Neutral 2012-2014,25,Atlantic Forest,0,118521,0,0
351110,290.682,100,0Neutral 2012-2014,25,Atlantic Forest,0,118853,0,0
355170,402.589,100,0Neutral 2012-2014,25,Atlantic Forest,0,118864,0,0
355620,148.33,100,0Neutral 2012-2014,25,Atlantic Forest,0,118312,0,0
23417,905.753,100,0Neutral 2012-2014,25,Caribe,0,117439,0,0
330040,551.975,100,La Nina 2010-2011,10,Atlantic Forest,0,178355,0,0
352500,17.381,100,0Neutral 2012-2014,25,Atlantic Forest,0,117457,0,0
521250,3972.979,100,La Nina 2010-2011,10,Cerrado,0,177099,0.0151294,0.00151294
261070,96.321,100,El Nino 2015-2016,10,Atlantic Forest,0,325590,0,0
313170,1255.977,100,0Neutral 2012-2014,25,Cerrado,0,116745,0,0
313170,1255.977,100,0Neutral 2012-2014,25,Atlantic Forest,0,116745,0,0
317010,4510.49,100,El Nino 2015-2016,10,Cerrado,0,325279,0.000454906,4.55E-05
317010,4510.49,100,El Nino 2015-2016,10,Atlantic Forest,0,325279,0.000454906,4.55E-05
355700,183.348,100,0Neutral 2012-2014,25,Atlantic Forest,0,116706,0,0
15001,118.627,100,La Nina 2010-2011,10,Andean,0,174557,0,0
310350,2728.589,100,0Neutral 2012-2014,25,Cerrado,0,115632,0,0
310350,2728.589,100,0Neutral 2012-2014,25,Atlantic Forest,0,115632,0,0
355400,525.059,100,0Neutral 2012-2014,25,Atlantic Forest,0,115515,0,0
355650,34.797,100,0Neutral 2012-2014,25,Atlantic Forest,0,115403,0,0
522140,712.874,100,0Neutral 2012-2014,25,Cerrado,0,115470,0.00190337,7.61E-05
354520,133.346,100,0Neutral 2012-2014,25,Atlantic Forest,0,113127,0,0
410150,381.335,100,0Neutral 2012-2014,25,Atlantic Forest,0,113833,0,0
15238,227.572,100,0Neutral 2012-2014,25,Andean,0,112243,0,0
291072,1423.724,100,0Neutral 2012-2014,25,Atlantic Forest,0,112032,0.0134216,0.000536864
314790,1334.956,100,0Neutral 2012-2014,25,Cerrado,0,112402,0,0
314790,1334.956,100,0Neutral 2012-2014,25,Atlantic Forest,0,112402,0,0
351570,29.448,100,La Nina 2010-2011,10,Atlantic Forest,0,170297,0,0
353980,16.985,100,0Neutral 2012-2014,25,Atlantic Forest,0,112917,0,0
430210,274.733,100,0Neutral 2012-2014,25,Atlantic Forest,0,112318,0,0
330285,41.413,100,La Nina 2010-2011,10,Atlantic Forest,0,168966,0,0
352340,322.863,100,0Neutral 2012-2014,25,Atlantic Forest,0,111620,0,0
410040,197.28,100,0Neutral 2012-2014,25,Atlantic Forest,0,111586,0,0
500830,10192.295,100,0Neutral 2012-2014,25,Cerrado,0,111652,0.0454098,0.001816392
500830,10192.295,100,0Neutral 2012-2014,25,Atlantic Forest,0,111652,0.0454098,0.001816392
260680,304.867,100,0Neutral 2012-2014,25,Atlantic Forest,0,110917,0,0
291920,57.223,100,La Nina 2010-2011,10,Atlantic Forest,0,167309,0,0
410940,3112.711,100,La Nina 2010-2011,10,Atlantic Forest,0,168349,0,0
520800,5813.14,100,0Neutral 2012-2014,25,Cerrado,0,110388,0,0
316990,407.758,100,0Neutral 2012-2014,25,Atlantic Forest,0,109779,0,0
353470,295.841,100,0Neutral 2012-2014,25,Atlantic Forest,0,109489,0,0
261370,270.227,100,0Neutral 2012-2014,25,Atlantic Forest,0,109298,0,0
311940,220.951,100,0Neutral 2012-2014,25,Atlantic Forest,0,108843,0.124331,0.00497324
330580,771.582,100,La Nina 2010-2011,10,Atlantic Forest,0,165716,0,0
355410,618.722,100,El Nino 2015-2016,10,Atlantic Forest,0,305174,0,0
500320,64901.915,100,0Neutral 2012-2014,25,Cerrado,0,108010,0.00838396,0.000335358
500320,64901.915,100,0Neutral 2012-2014,25,Pantanal,0,108010,0.00838396,0.000335358
520025,194.137,100,La Nina 2010-2011,10,Cerrado,0,163495,0,0
352690,580.873,100,El Nino 2015-2016,10,Atlantic Forest,0,298701,0,0
412810,1236.582,100,0Neutral 2012-2014,25,Atlantic Forest,0,107319,0,0
63001,120.498,100,El Nino 2015-2016,10,Andean,0,298197,0,0
68307,496.102,100,La Nina 2010-2011,10,Andean,0,161479,0,0
312980,73.08,100,La Nina 2010-2011,10,Atlantic Forest,0,160943,0.101486,0.0101486
314390,850.943,100,0Neutral 2012-2014,25,Atlantic Forest,0,106576,0,0
251080,469.417,100,0Neutral 2012-2014,25,Caatinga,0,105531,0,0
25307,131.53,100,0Neutral 2012-2014,25,Andean,0,104476,0,0
521523,191.672,100,0Neutral 2012-2014,25,Cerrado,0,104899,0,0
330320,20.681,100,La Nina 2010-2011,10,Atlantic Forest,0,157710,0,0
313420,2595.952,100,0Neutral 2012-2014,25,Cerrado,0,102690,0,0
313420,2595.952,100,0Neutral 2012-2014,25,Atlantic Forest,0,102690,0,0
351630,49.238,100,La Nina 2010-2011,10,Atlantic Forest,0,156064,0,0
355250,205.024,100,El Nino 2015-2016,10,Atlantic Forest,0,288056,0,0
410370,505.402,100,0Neutral 2012-2014,25,Atlantic Forest,0,103036,0,0
420930,2628.682,100,La Nina 2010-2011,10,Atlantic Forest,0,156665,0,0
352390,639.343,100,La Nina 2010-2011,10,Atlantic Forest,0,155589,0,0
280350,968.971,100,0Neutral 2012-2014,25,Caatinga,0,101305,0.0714863,0.002859452
310400,1173.009,100,0Neutral 2012-2014,25,Cerrado,0,101136,0,0
315180,543.334,100,La Nina 2010-2011,10,Atlantic Forest,0,153726,0,0
352220,150.566,100,La Nina 2010-2011,10,Atlantic Forest,0,154374,0,0
430700,428.967,100,0Neutral 2012-2014,25,Atlantic Forest,0,101752,0,0
170210,4001.521,100,La Nina 2010-2011,10,Amazon,0,153351,0.00349469,0.000349469
170210,4001.521,100,La Nina 2010-2011,10,Cerrado,0,153351,0.00349469,0.000349469
292870,261.26,100,0Neutral 2012-2014,25,Atlantic Forest,0,100550,0,0
350400,460.817,100,0Neutral 2012-2014,25,Cerrado,0,100911,0,0
350400,460.817,100,0Neutral 2012-2014,25,Atlantic Forest,0,100911,0,0
291800,2963.063,100,La Nina 2010-2011,10,Caatinga,0,152138,0,0
313820,563.771,100,0Neutral 2012-2014,25,Atlantic Forest,0,99229,0,0
330227,77.224,100,0Neutral 2012-2014,25,Atlantic Forest,0,99141,0,0
431690,1776.415,100,El Nino 2015-2016,10,Pampa,0,277309,0,0
431690,1776.415,100,El Nino 2015-2016,10,Atlantic Forest,0,277309,0,0
521150,2459.867,100,0Neutral 2012-2014,25,Cerrado,0,99526,0,0
521150,2459.867,100,0Neutral 2012-2014,25,Atlantic Forest,0,99526,0,0
260005,126.442,100,0Neutral 2012-2014,25,Atlantic Forest,0,98201,0,0
330220,1107.093,100,0Neutral 2012-2014,25,Atlantic Forest,0,98521,0,0
352670,402.154,100,0Neutral 2012-2014,25,Cerrado,0,98460,0,0
352670,402.154,100,0Neutral 2012-2014,25,Atlantic Forest,0,98460,0,0
354880,15.57,100,La Nina 2010-2011,10,Atlantic Forest,0,149962,0,0
355280,20.013,100,El Nino 2015-2016,10,Atlantic Forest,0,275948,0,0
430930,382.116,100,0Neutral 2012-2014,25,Pampa,0,98864,0,0
350760,511.801,100,La Nina 2010-2011,10,Atlantic Forest,0,148411,0,0
353800,731.198,100,La Nina 2010-2011,10,Atlantic Forest,0,148605,0,0
430920,463.274,100,El Nino 2015-2016,10,Pampa,0,273742,0,0
430920,463.274,100,El Nino 2015-2016,10,Atlantic Forest,0,273742,0,0
8638,402.37,100,0Neutral 2012-2014,25,Caribe,0,97085,0,0
520510,3800.325,100,0Neutral 2012-2014,25,Cerrado,0,96836,0.025415,0.0010166
330030,584.127,100,0Neutral 2012-2014,25,Atlantic Forest,0,96568,0.0358161,0.001432644
355240,152.882,100,El Nino 2015-2016,10,Atlantic Forest,0,269522,0,0
510840,942.874,100,El Nino 2015-2016,10,Cerrado,0,271339,0.000529441,5.29E-05
510840,942.874,100,El Nino 2015-2016,10,Pantanal,0,271339,0.000529441,5.29E-05
250180,27.719,100,0Neutral 2012-2014,25,Atlantic Forest,0,95677,0.0074106,0.000296424
260345,47.071,100,La Nina 2010-2011,10,Atlantic Forest,0,145676,0,0
352230,1787.889,100,La Nina 2010-2011,10,Cerrado,0,145822,0,0
352230,1787.889,100,La Nina 2010-2011,10,Atlantic Forest,0,145822,0,0
68276,100.201,100,El Nino 2015-2016,10,Andean,0,266102,0,0
353650,139.219,100,0Neutral 2012-2014,25,Atlantic Forest,0,95221,0,0
521190,7236.251,100,0Neutral 2012-2014,25,Cerrado,0,94890,0.0244273,0.000977092
290070,712.086,100,La Nina 2010-2011,10,Atlantic Forest,0,142870,0,0
350570,66.455,100,El Nino 2015-2016,10,Atlantic Forest,0,264935,0,0
350900,95.795,100,0Neutral 2012-2014,25,Atlantic Forest,0,94516,0,0
351500,70.319,100,El Nino 2015-2016,10,Atlantic Forest,0,264448,0,0
330630,177.803,100,El Nino 2015-2016,10,Atlantic Forest,0,263659,0.0337211,0.00337211
280290,337.258,100,0Neutral 2012-2014,25,Caatinga,0,92732,0.0444109,0.001776436
19698,514.101,100,0Neutral 2012-2014,25,Pacific,0,92114,0,0
293135,1151.533,100,La Nina 2010-2011,10,Atlantic Forest,0,140710,0,0
352240,1824.358,100,0Neutral 2012-2014,25,Cerrado,0,92265,0,0
352240,1824.358,100,0Neutral 2012-2014,25,Atlantic Forest,0,92265,0,0
20011,865.367,100,0Neutral 2012-2014,25,Caribe,0,91977,0,0
290320,7901.831,100,La Nina 2010-2011,10,Cerrado,0,139285,0,0
290320,7901.831,100,La Nina 2010-2011,10,Caatinga,0,139285,0,0
314800,3199.8,100,La Nina 2010-2011,10,Cerrado,0,139849,0,0
330414,77.468,100,La Nina 2010-2011,10,Atlantic Forest,0,139188,0,0
313380,495.258,100,0Neutral 2012-2014,25,Cerrado,0,90783,0,0
313380,495.258,100,0Neutral 2012-2014,25,Atlantic Forest,0,90783,0,0
353070,813.8,100,La Nina 2010-2011,10,Cerrado,0,138245,0,0
353070,813.8,100,La Nina 2010-2011,10,Atlantic Forest,0,138245,0,0
353080,498.516,100,0Neutral 2012-2014,25,Cerrado,0,91027,0,0
353080,498.516,100,0Neutral 2012-2014,25,Atlantic Forest,0,91027,0,0
311340,1255.412,100,0Neutral 2012-2014,25,Atlantic Forest,0,90192,0.102015,0.0040806
314710,550.358,100,0Neutral 2012-2014,25,Cerrado,0,90306,0.0649961,0.002599844
314710,550.358,100,0Neutral 2012-2014,25,Atlantic Forest,0,90306,0.0649961,0.002599844
350850,372.315,100,0Neutral 2012-2014,25,Atlantic Forest,0,90426,0,0
352850,320.659,100,0Neutral 2012-2014,25,Atlantic Forest,0,90627,0,0
510250,24324.533,100,0Neutral 2012-2014,25,Amazon,0,90106,0.00542475,0.00021699
510250,24324.533,100,0Neutral 2012-2014,25,Cerrado,0,90106,0.00542475,0.00021699
510250,24324.533,100,0Neutral 2012-2014,25,Pantanal,0,90106,0.00542475,0.00021699
412625,103.582,100,0Neutral 2012-2014,25,Atlantic Forest,0,89388,0,0
522185,59.648,100,La Nina 2010-2011,10,Cerrado,0,135909,0.00151749,0.000151749
314480,428.794,100,0Neutral 2012-2014,25,Atlantic Forest,0,88672,0.180481,0.00721924
316250,1453.538,100,0Neutral 2012-2014,25,Atlantic Forest,0,88902,0,0
316860,3243.781,100,La Nina 2010-2011,10,Atlantic Forest,0,135154,0,0
354910,516.474,100,0Neutral 2012-2014,25,Atlantic Forest,0,88477,0,0
431340,223.78,100,El Nino 2015-2016,10,Pampa,0,249113,0,0
431340,223.78,100,El Nino 2015-2016,10,Atlantic Forest,0,249113,0,0
290650,260.382,100,0Neutral 2012-2014,25,Atlantic Forest,0,88308,0.00609084,0.000243634
314810,2869.832,100,0Neutral 2012-2014,25,Cerrado,0,87928,0,0
350450,1215.109,100,0Neutral 2012-2014,25,Cerrado,0,87820,0,0
350450,1215.109,100,0Neutral 2012-2014,25,Atlantic Forest,0,87820,0,0
314520,283.116,100,0Neutral 2012-2014,25,Cerrado,0,87260,0,0
351640,134.159,100,La Nina 2010-2011,10,Atlantic Forest,0,133407,0,0
315250,543.682,100,La Nina 2010-2011,10,Atlantic Forest,0,132445,0,0
316870,144.157,100,0Neutral 2012-2014,25,Atlantic Forest,0,86794,0.104595,0.0041838
352530,687.701,100,La Nina 2010-2011,10,Cerrado,0,132494,0,0
352530,687.701,100,La Nina 2010-2011,10,Atlantic Forest,0,132494,0,0
352720,414.615,100,0Neutral 2012-2014,25,Atlantic Forest,0,86764,0,0
521760,2533.139,100,0Neutral 2012-2014,25,Cerrado,0,86751,0,0
54874,92.071,100,0Neutral 2012-2014,25,Andean,0,86388,0,0
261640,336.179,100,La Nina 2010-2011,10,Atlantic Forest,0,130924,0,0
354890,1138.5,100,El Nino 2015-2016,10,Cerrado,0,243765,0,0
354890,1138.5,100,El Nino 2015-2016,10,Atlantic Forest,0,243765,0,0
411840,1202.771,100,0Neutral 2012-2014,25,Atlantic Forest,0,86218,0,0
432000,58.646,100,La Nina 2010-2011,10,Pampa,0,131587,0,0
432000,58.646,100,La Nina 2010-2011,10,Atlantic Forest,0,131587,0,0
260600,459.414,100,La Nina 2010-2011,10,Caatinga,0,130303,0,0
313940,629.231,100,0Neutral 2012-2014,25,Atlantic Forest,0,85909,0,0
355060,305.725,100,0Neutral 2012-2014,25,Atlantic Forest,0,85502,0,0
430300,3726.798,100,0Neutral 2012-2014,25,Pampa,0,85830,0,0
500660,5331.38,100,0Neutral 2012-2014,25,Cerrado,0,85251,0.049271,0.00197084
231130,2058.672,100,0Neutral 2012-2014,25,Caatinga,0,84684,0,0
350750,1482.481,100,La Nina 2010-2011,10,Cerrado,0,128789,0,0
350750,1482.481,100,La Nina 2010-2011,10,Atlantic Forest,0,128789,0,0
350410,477.33,100,La Nina 2010-2011,10,Atlantic Forest,0,127778,0,0
430770,27.35,100,0Neutral 2012-2014,25,Pampa,0,83846,0,0
310560,758.759,100,La Nina 2010-2011,10,Atlantic Forest,0,127218,0,0
315670,303.071,100,La Nina 2010-2011,10,Cerrado,0,127097,0.139876,0.0139876
315670,303.071,100,La Nina 2010-2011,10,Atlantic Forest,0,127097,0.139876,0.0139876
352050,312.913,100,El Nino 2015-2016,10,Atlantic Forest,0,235367,0,0
431710,6950.798,100,0Neutral 2012-2014,25,Pampa,0,83324,0,0
210990,798.155,100,0Neutral 2012-2014,25,Amazon,0,82680,0.0745481,0.002981924
270030,354.979,100,El Nino 2015-2016,10,Caatinga,0,232671,0,0
312230,708.673,100,El Nino 2015-2016,10,Cerrado,0,232945,0,0
312230,708.673,100,El Nino 2015-2016,10,Atlantic Forest,0,232945,0,0
317040,8477.307,100,0Neutral 2012-2014,25,Cerrado,0,82298,0.0276529,0.001106116
